town,flat_type,floor_area_sqm,remaining_lease_months,resale_price,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
TAMPINES,EXECUTIVE,141,913,585000,1436.289655,12391.96295,1133.945811
TAMPINES,EXECUTIVE,146,810,695000,956.8875212,11506.39431,641.0245536
TAMPINES,EXECUTIVE,146,806,660000,739.9113095,11543.1676,480.497348
TAMPINES,EXECUTIVE,146,805,7.00E+05,802.3380739,11403.73146,605.6257751
TAMPINES,EXECUTIVE,146,806,640000,739.9113095,11543.1676,480.497348
TAMPINES,EXECUTIVE,146,800,670000,1087.470218,12292.49064,686.3187123
TAMPINES,EXECUTIVE,146,799,820000,1087.470218,12292.49064,686.3187123
TOA PAYOH,2 ROOM,45,562,218000,202.3772785,6180.087785,811.8422454
TOA PAYOH,2 ROOM,43,551,180000,568.4865319,5880.04299,554.0622387
TOA PAYOH,2 ROOM,54,550,190000,666.7998256,5847.342016,385.503763
TOA PAYOH,2 ROOM,43,742,183888,679.0076262,6047.479616,349.660134
TOA PAYOH,3 ROOM,66,624,210000,1107.266655,5231.460281,880.5385476
TOA PAYOH,3 ROOM,75,623,280000,1203.333786,5285.848919,768.4175977
TOA PAYOH,3 ROOM,68,582,272000,227.3375945,6159.132575,816.8838674
TOA PAYOH,3 ROOM,67,581,250000,394.3559204,6098.631075,646.6511574
TOA PAYOH,3 ROOM,65,551,229000,278.1318945,6361.679411,909.4240475
TOA PAYOH,3 ROOM,67,581,250000,265.6981472,6089.002144,746.5024982
TOA PAYOH,3 ROOM,65,550,266000,282.383371,6395.791625,942.3910266
TOA PAYOH,3 ROOM,65,611,295000,464.0001193,5399.416194,204.334743
TOA PAYOH,3 ROOM,63,582,265000,73.07364539,6321.75182,973.1898195
TOA PAYOH,3 ROOM,63,581,280000,73.07364539,6321.75182,973.1898195
TOA PAYOH,3 ROOM,68,562,220000,534.3842111,5997.384359,524.0082768
TOA PAYOH,3 ROOM,68,563,250000,534.3842111,5997.384359,524.0082768
TOA PAYOH,3 ROOM,67,594,252000,1098.019372,5871.519255,158.6147578
TOA PAYOH,3 ROOM,66,587,235000,1129.530499,6032.665171,142.8732607
TOA PAYOH,3 ROOM,66,587,180000,1215.268761,5918.842749,245.9641599
TOA PAYOH,3 ROOM,65,658,242000,1020.041557,6206.300891,251.7959187
TOA PAYOH,3 ROOM,67,760,270000,846.509412,5937.950686,851.946059
TOA PAYOH,3 ROOM,75,753,380000,621.273993,5979.946478,1139.414886
TOA PAYOH,3 ROOM,89,751,368000,308.7605832,5936.642014,1310.477736
TOA PAYOH,3 ROOM,74,755,390000,306.5465082,5750.65641,1360.211872
TOA PAYOH,3 ROOM,67,587,238000,1099.400253,5671.208002,359.3300519
TOA PAYOH,3 ROOM,67,588,220000,1099.400253,5671.208002,359.3300519
TOA PAYOH,3 ROOM,67,593,237000,1031.142076,5484.806563,507.2552812
TOA PAYOH,3 ROOM,65,726,270000,462.485974,6468.325468,753.1578371
TOA PAYOH,3 ROOM,75,623,310000,244.5426046,6505.65282,995.256272
TOA PAYOH,3 ROOM,65,623,278000,277.3639561,6545.608131,1128.601284
TOA PAYOH,3 ROOM,65,623,248000,277.3639561,6545.608131,1128.601284
TOA PAYOH,4 ROOM,106,749,435000,788.7337748,6699.725664,763.2502505
TOA PAYOH,4 ROOM,103,751,390000,828.7013475,6753.388895,683.7496882
TOA PAYOH,4 ROOM,106,748,4.00E+05,788.7337748,6699.725664,763.2502505
TOA PAYOH,4 ROOM,103,782,625000,472.0644705,6298.151245,609.7976195
TOA PAYOH,4 ROOM,103,782,535000,472.0644705,6298.151245,609.7976195
TOA PAYOH,4 ROOM,84,636,480000,98.90577936,5528.031917,575.1288344
TOA PAYOH,4 ROOM,91,1013,736000,254.9204313,5674.805644,544.7205006
TOA PAYOH,4 ROOM,103,901,660000,314.2239769,5723.451201,783.1610197
TOA PAYOH,4 ROOM,103,907,673000,448.9324393,5731.570742,599.6567927
TOA PAYOH,4 ROOM,110,860,5.00E+05,841.3763051,5794.378723,200.7541419
TOA PAYOH,4 ROOM,103,918,540000,1310.312419,5989.896031,374.8283189
TOA PAYOH,4 ROOM,82,656,310000,1038.58432,6458.817648,503.1386925
TOA PAYOH,4 ROOM,103,755,445000,468.2886725,5740.036135,1186.148397
TOA PAYOH,4 ROOM,87,623,359000,487.1788006,6427.749741,696.5343565
TOA PAYOH,5 ROOM,132,749,545000,907.4084612,6674.202917,682.8239996
TOA PAYOH,5 ROOM,122,811,560000,950.9175652,5237.792187,725.6533451
TOA PAYOH,5 ROOM,113,1089,938000,497.107448,5870.95438,507.7447894
TOA PAYOH,5 ROOM,117,1089,1035000,497.107448,5870.95438,507.7447894
TOA PAYOH,5 ROOM,114,1089,990000,495.6713003,5935.530131,485.1499358
TOA PAYOH,5 ROOM,126,965,969000,158.024519,6175.484467,854.688843
TOA PAYOH,5 ROOM,121,908,780000,442.5477057,5760.075121,627.3391708
TOA PAYOH,5 ROOM,121,860,698000,831.0737941,5828.889568,197.98301
TOA PAYOH,5 ROOM,121,924,720000,1269.72247,5875.597304,336.0436073
TOA PAYOH,5 ROOM,114,677,522000,962.8930871,6557.620655,606.2924505
TOA PAYOH,5 ROOM,117,655,468000,978.2101394,6398.326895,442.6791342
TOA PAYOH,5 ROOM,117,649,515000,936.9741733,6457.581075,506.9373165
TOA PAYOH,5 ROOM,117,655,507000,1034.325689,6392.800709,437.713637
TOA PAYOH,EXECUTIVE,146,805,640000,790.8544028,6496.886278,975.0686587
TOA PAYOH,EXECUTIVE,146,783,760000,450.8820275,6339.277687,653.1008006
TOA PAYOH,EXECUTIVE,144,860,901000,132.040853,6211.518269,912.6087985
TOA PAYOH,EXECUTIVE,161,751,850000,534.2136223,5823.723447,1141.707773
WOODLANDS,2 ROOM,47,1127,230000,800.4403292,19079.19175,579.0164403
WOODLANDS,2 ROOM,47,1127,218000,800.4403292,19079.19175,579.0164403
WOODLANDS,2 ROOM,47,1127,230000,929.960779,19207.518,704.3639792
WOODLANDS,3 ROOM,87,669,265000,1132.749417,19728.59497,3083.592158
WOODLANDS,3 ROOM,76,636,230000,925.982571,19376.46539,2721.697407
WOODLANDS,3 ROOM,82,671,270000,1044.279419,19565.65273,2865.846174
WOODLANDS,3 ROOM,68,718,250000,1189.53617,19653.00463,2776.992351
WOODLANDS,3 ROOM,65,759,240000,1134.54846,19483.85275,2491.642204
WOODLANDS,3 ROOM,67,1127,315000,853.6766255,19099.24608,2482.010612
WOODLANDS,3 ROOM,67,1107,324288,836.1754198,17681.88123,1777.925983
WOODLANDS,3 ROOM,67,1127,303000,929.960779,19207.518,704.3639792
WOODLANDS,3 ROOM,67,1123,330000,801.5207755,18187.64086,864.9056484
WOODLANDS,3 ROOM,67,1123,318000,829.4707809,18207.26298,884.939358
WOODLANDS,3 ROOM,67,1122,328000,829.4707809,18207.26298,884.939358
WOODLANDS,3 ROOM,67,764,275000,469.4003889,18610.9289,2156.30923
WOODLANDS,3 ROOM,68,763,251000,410.880862,19046.59795,3078.027564
WOODLANDS,3 ROOM,68,763,235000,410.880862,19046.59795,3078.027564
WOODLANDS,4 ROOM,104,739,295000,1528.306552,20060.84616,3034.151667
WOODLANDS,4 ROOM,92,676,256000,1007.641814,19582.6832,2986.727626
WOODLANDS,4 ROOM,88,653,248000,1060.455541,19428.9777,2604.367244
WOODLANDS,4 ROOM,84,817,320000,813.0151083,18119.34971,2492.627149
WOODLANDS,4 ROOM,92,1107,430000,737.6315031,17792.22213,1681.610931
WOODLANDS,4 ROOM,92,1107,430000,805.5420354,17730.03099,1681.574117
WOODLANDS,4 ROOM,102,924,312000,869.8552719,17792.31323,1031.330684
WOODLANDS,4 ROOM,101,922,335000,869.8552719,17792.31323,1031.330684
WOODLANDS,4 ROOM,91,920,331000,947.3082111,17808.87946,1092.577557
WOODLANDS,4 ROOM,101,924,425888,164.8253295,18181.40273,406.1332061
WOODLANDS,4 ROOM,102,912,350000,579.658427,18900.72886,328.9812407
WOODLANDS,4 ROOM,101,911,338000,578.1696352,18897.05868,325.7993599
WOODLANDS,4 ROOM,105,899,350000,1136.849472,19157.37589,953.8956424
WOODLANDS,4 ROOM,102,919,351000,512.4469951,18757.63317,309.9798924
WOODLANDS,4 ROOM,102,911,330000,435.6321642,18756.52047,184.1859394
WOODLANDS,4 ROOM,103,910,352000,367.2160022,18687.91003,115.4617693
WOODLANDS,4 ROOM,101,917,295000,815.0011562,19019.064,600.7822015
WOODLANDS,4 ROOM,91,918,320000,577.4147264,18793.66602,382.7932972
WOODLANDS,4 ROOM,103,916,330000,944.1222376,19069.1244,747.1380663
WOODLANDS,4 ROOM,102,916,336000,944.1222376,19069.1244,747.1380663
WOODLANDS,4 ROOM,91,915,323000,890.9684468,19199.36357,650.1410421
WOODLANDS,4 ROOM,92,1128,385000,845.1094051,19089.85814,638.9897288
WOODLANDS,4 ROOM,92,1127,380000,949.5586711,19214.76842,728.9664267
WOODLANDS,4 ROOM,92,1127,415000,845.1094051,19089.85814,638.9897288
WOODLANDS,4 ROOM,92,1126,352000,852.501869,19058.21817,664.0482875
WOODLANDS,4 ROOM,92,1127,4.00E+05,845.1094051,19089.85814,638.9897288
WOODLANDS,4 ROOM,107,931,422000,602.7258258,18079.42895,1344.528154
WOODLANDS,4 ROOM,106,936,380000,882.4341422,17708.81444,1548.802757
WOODLANDS,4 ROOM,101,945,343000,1250.751488,17306.6589,1811.296298
WOODLANDS,4 ROOM,91,957,395000,1396.146642,17204.50539,1778.644446
WOODLANDS,4 ROOM,101,943,343000,1070.963402,17724.55138,1256.83246
WOODLANDS,4 ROOM,92,1123,432000,871.6879399,18224.11496,923.4797105
WOODLANDS,4 ROOM,92,1122,429000,829.4707809,18207.26298,884.939358
WOODLANDS,4 ROOM,100,940,328000,989.716459,17643.12632,1166.617918
WOODLANDS,4 ROOM,91,915,305000,848.5768888,19162.568,596.6042187
WOODLANDS,4 ROOM,91,912,345000,568.628532,18872.05846,341.0454034
WOODLANDS,4 ROOM,99,905,373888,443.0507302,18592.33103,331.8478101
WOODLANDS,4 ROOM,102,917,339000,364.4506191,18445.86894,387.4124437
WOODLANDS,4 ROOM,90,990,335000,734.2672342,18360.95255,788.4259527
WOODLANDS,4 ROOM,90,990,301000,803.9758201,18265.17344,883.9268383
WOODLANDS,4 ROOM,90,992,348000,932.054782,18435.309,962.5330136
WOODLANDS,4 ROOM,90,991,333000,879.9553397,18507.05273,889.7606421
WOODLANDS,4 ROOM,90,991,345000,932.054782,18435.309,962.5330136
WOODLANDS,4 ROOM,90,989,366000,754.0216511,18339.00724,814.456011
WOODLANDS,4 ROOM,101,924,335000,719.7350735,17630.29812,959.7804197
WOODLANDS,4 ROOM,101,919,335000,466.2323388,18082.33164,621.515542
WOODLANDS,4 ROOM,91,770,308000,413.7502241,18622.47398,2697.177898
WOODLANDS,4 ROOM,91,774,336000,491.2484403,18630.09946,2620.36166
WOODLANDS,4 ROOM,92,765,320000,499.4192393,18714.56808,2162.539734
WOODLANDS,4 ROOM,91,785,338000,501.6420759,18752.58305,2150.636668
WOODLANDS,4 ROOM,91,764,320000,499.4192393,18714.56808,2162.539734
WOODLANDS,4 ROOM,98,763,350000,387.9221914,19034.39955,3135.85894
WOODLANDS,4 ROOM,93,785,315000,507.2484348,18790.98726,2139.237734
WOODLANDS,4 ROOM,103,862,355000,253.8525222,18475.01714,2912.587898
WOODLANDS,4 ROOM,104,900,350000,620.4108759,18071.30412,3325.20197
WOODLANDS,4 ROOM,83,815,320000,458.746549,18934.86124,1580.942397
WOODLANDS,4 ROOM,84,874,327000,927.9549324,18878.18811,787.3264142
WOODLANDS,4 ROOM,111,895,375000,778.5727339,19039.9018,1237.467801
WOODLANDS,4 ROOM,83,824,305000,663.0094369,18545.76655,1032.007881
WOODLANDS,5 ROOM,124,681,350000,1473.156698,20060.48994,3177.064511
WOODLANDS,5 ROOM,117,654,354000,1011.459443,19404.56592,2638.037481
WOODLANDS,5 ROOM,120,653,366500,1011.459443,19404.56592,2638.037481
WOODLANDS,5 ROOM,120,653,330000,1011.459443,19404.56592,2638.037481
WOODLANDS,5 ROOM,124,680,325000,1440.489199,20014.95868,3121.153018
WOODLANDS,5 ROOM,110,968,378888,851.2561532,19343.96792,2787.509424
WOODLANDS,5 ROOM,121,772,365000,638.2005469,18985.29857,2179.884396
WOODLANDS,5 ROOM,136,885,427000,791.7981384,18200.11175,2451.140857
WOODLANDS,5 ROOM,120,903,485000,405.7417968,18104.39037,1747.462243
WOODLANDS,5 ROOM,122,899,572000,328.5609877,18185.4984,1671.896648
WOODLANDS,5 ROOM,122,918,407000,816.1837513,19068.12301,584.1644568
WOODLANDS,5 ROOM,122,914,440000,510.8702087,18777.03559,325.7180555
WOODLANDS,5 ROOM,122,913,430000,476.7986605,18768.97129,270.608619
WOODLANDS,5 ROOM,112,1126,450000,874.5330171,19060.97288,692.6410099
WOODLANDS,5 ROOM,123,914,4.00E+05,476.7986605,18768.97129,270.608619
WOODLANDS,5 ROOM,112,1126,480000,787.9065061,18997.30706,603.5616296
WOODLANDS,5 ROOM,120,914,445000,442.7813668,18748.5694,223.4559208
WOODLANDS,5 ROOM,125,932,503888,423.5302347,18123.92988,1566.405485
WOODLANDS,5 ROOM,124,937,452000,931.0893989,17631.86795,1639.175335
WOODLANDS,5 ROOM,128,931,510000,423.5302347,18123.92988,1566.405485
WOODLANDS,5 ROOM,128,931,470000,471.3707129,18126.87082,1469.577576
WOODLANDS,5 ROOM,128,931,493000,501.7166522,18060.09705,1537.783245
WOODLANDS,5 ROOM,125,931,425000,542.8375162,18103.23272,1395.592461
WOODLANDS,5 ROOM,126,949,501000,707.7695838,17963.88797,1360.715295
WOODLANDS,5 ROOM,111,958,445000,1327.09659,17299.64277,1676.951422
WOODLANDS,5 ROOM,121,946,405000,1274.532252,17308.93727,1749.600882
WOODLANDS,5 ROOM,115,948,403000,1077.696798,17495.43602,1674.439398
WOODLANDS,5 ROOM,119,902,430000,529.1019667,18489.32241,490.7950421
WOODLANDS,5 ROOM,115,946,430000,1157.610942,17596.86984,1353.586486
WOODLANDS,5 ROOM,118,911,4.00E+05,807.4866324,18060.32372,906.8423831
WOODLANDS,5 ROOM,124,927,426000,805.761243,17597.95218,1031.222009
WOODLANDS,5 ROOM,120,940,425000,1090.469549,17637.8066,1253.246431
WOODLANDS,5 ROOM,121,912,415000,649.0730399,18938.69758,428.502569
WOODLANDS,5 ROOM,120,942,440000,268.8107898,18298.39245,399.7690223
WOODLANDS,5 ROOM,121,942,465000,253.1657257,18164.74184,464.1654888
WOODLANDS,5 ROOM,119,910,482000,260.9020025,18438.64845,251.7135455
WOODLANDS,5 ROOM,121,917,420000,430.1775796,18454.44759,448.9490693
WOODLANDS,5 ROOM,116,976,420000,547.816847,18281.97952,641.0514536
WOODLANDS,5 ROOM,115,978,408000,695.1553717,18164.99322,812.793321
WOODLANDS,5 ROOM,114,979,435000,614.1371087,18277.00378,703.1283391
WOODLANDS,5 ROOM,110,989,408000,927.6416276,18395.75372,968.5484392
WOODLANDS,5 ROOM,110,991,375000,875.4119125,18480.7645,892.7128686
WOODLANDS,5 ROOM,110,991,360000,879.9553397,18507.05273,889.7606421
WOODLANDS,5 ROOM,110,991,390000,810.079048,18409.94279,847.7682578
WOODLANDS,5 ROOM,115,978,405000,701.789441,18261.26683,789.2432522
WOODLANDS,5 ROOM,121,778,370000,464.5072498,18678.83447,2653.18052
WOODLANDS,5 ROOM,122,858,375000,711.8050703,18286.43157,2486.071739
WOODLANDS,5 ROOM,137,886,440000,259.0909077,18599.78988,3358.743419
WOODLANDS,5 ROOM,121,902,425000,1025.433241,19034.06462,855.5048718
WOODLANDS,5 ROOM,121,902,418000,1025.433241,19034.06462,855.5048718
WOODLANDS,5 ROOM,136,900,445000,910.5493931,18884.90518,932.9186108
WOODLANDS,EXECUTIVE,173,885,630000,634.410956,18980.96918,2631.50778
WOODLANDS,EXECUTIVE,174,884,620000,588.7972088,18891.8858,2615.983448
WOODLANDS,EXECUTIVE,192,869,735000,409.899455,18252.84723,2987.438511
WOODLANDS,EXECUTIVE,176,887,650000,800.0694489,18162.57036,2470.706476
WOODLANDS,EXECUTIVE,177,887,680000,800.0694489,18162.57036,2470.706476
WOODLANDS,EXECUTIVE,147,900,570000,425.9526985,18288.41524,2066.15264
WOODLANDS,EXECUTIVE,142,900,585000,412.9033176,18197.15248,1983.817716
WOODLANDS,EXECUTIVE,144,936,558888,966.4169119,17608.6642,1620.077533
WOODLANDS,EXECUTIVE,131,957,518000,1253.387361,17460.46344,1467.951357
WOODLANDS,EXECUTIVE,131,959,480000,1386.372197,17259.13806,1672.944204
WOODLANDS,EXECUTIVE,140,902,578000,505.9401349,18319.55282,1240.942703
WOODLANDS,EXECUTIVE,142,937,540000,456.1608096,17868.21516,708.4400643
WOODLANDS,EXECUTIVE,184,869,670888,490.5098904,18539.19523,2625.033731
WOODLANDS,EXECUTIVE,164,882,668000,580.462788,18261.49311,2665.122212
WOODLANDS,EXECUTIVE,177,886,735000,285.3655904,18564.78465,3373.936132
WOODLANDS,EXECUTIVE,162,889,665000,507.2285733,18283.72068,3441.573908
WOODLANDS,EXECUTIVE,189,869,760000,615.2775438,19034.68526,1469.4874
WOODLANDS,EXECUTIVE,151,806,540000,778.6270378,18829.80459,1029.301232
WOODLANDS,EXECUTIVE,179,884,710000,840.4248654,18785.94817,935.2751597
WOODLANDS,EXECUTIVE,151,815,535000,781.0002842,18729.4396,965.2363939
WOODLANDS,EXECUTIVE,145,896,560000,892.1727762,18772.24371,779.4252599
WOODLANDS,EXECUTIVE,152,815,590000,622.1812288,18662.56233,1099.615576
WOODLANDS,EXECUTIVE,152,895,580000,880.7230592,18663.08167,836.3258399
WOODLANDS,EXECUTIVE,147,872,518000,665.0476907,18635.89232,1046.722443
YISHUN,2 ROOM,47,1132,240000,1608.152888,15510.69809,835.4042466
YISHUN,3 ROOM,67,1132,320000,1608.152888,15510.69809,835.4042466
YISHUN,3 ROOM,67,1133,3.00E+05,1656.917319,15511.57927,889.0200193
YISHUN,3 ROOM,67,1104,328000,1540.675912,15272.85119,617.309964
YISHUN,3 ROOM,67,1133,325000,1718.597404,15511.76487,955.6787311
YISHUN,3 ROOM,67,1106,415000,870.0352261,16060.46435,767.8101406
YISHUN,3 ROOM,64,786,271000,695.2050449,15691.98309,1023.218137
YISHUN,3 ROOM,67,754,255000,889.0852996,16264.27212,1691.717222
YISHUN,3 ROOM,73,811,250000,1405.792698,16030.70127,1049.196408
YISHUN,3 ROOM,73,805,265000,1505.746934,16098.17353,1175.05411
YISHUN,3 ROOM,67,1131,338000,961.2231628,16662.11649,697.6994626
YISHUN,3 ROOM,74,809,270000,1412.081925,15844.35225,904.2028047
YISHUN,3 ROOM,74,743,256000,1030.875951,16940.52617,1424.807818
YISHUN,3 ROOM,74,742,260000,985.3787347,17018.91279,1275.638103
YISHUN,3 ROOM,71,730,270000,825.4491817,16811.06979,1301.818685
YISHUN,3 ROOM,73,799,285000,337.7226734,15176.0475,647.5457202
YISHUN,3 ROOM,68,757,250000,490.6551445,16636.16566,1111.005635
YISHUN,3 ROOM,74,808,272000,1136.807365,16153.19157,978.3350547
YISHUN,3 ROOM,70,779,275000,123.4180983,15099.90437,1012.145532
YISHUN,3 ROOM,64,771,255000,845.671492,16909.02612,1212.753157
YISHUN,3 ROOM,67,761,278000,733.9967268,16705.62249,1305.790703
YISHUN,3 ROOM,68,1133,363000,1097.940885,16304.13244,1092.480481
YISHUN,3 ROOM,67,764,255000,172.4963447,16461.4386,1005.976335
YISHUN,3 ROOM,74,763,270000,554.9439808,16757.31981,1011.747523
YISHUN,3 ROOM,67,760,255000,770.3493333,16913.67358,1093.025521
YISHUN,3 ROOM,68,766,258000,673.4396985,16911.31746,917.9942163
YISHUN,3 ROOM,67,768,276000,702.1315787,16930.12292,937.3907254
YISHUN,3 ROOM,67,767,280000,372.4830091,16398.26563,877.3271777
YISHUN,3 ROOM,67,774,273800,552.1798904,16839.00093,597.2862516
YISHUN,3 ROOM,67,772,280000,713.4893991,16925.48707,388.1598922
YISHUN,3 ROOM,68,770,275000,449.8323043,16716.33597,658.2805439
YISHUN,3 ROOM,64,779,255000,814.9320665,16975.3599,294.9396514
YISHUN,3 ROOM,70,770,238000,970.2730744,17093.66199,164.445902
YISHUN,3 ROOM,67,1131,322800,1187.93502,16491.92401,1008.527509
YISHUN,3 ROOM,67,1131,328000,1145.232127,16600.68993,879.9684559
YISHUN,3 ROOM,67,1105,330000,1301.622459,15165.18061,425.9329907
YISHUN,3 ROOM,68,1135,322500,1347.150094,15079.93047,515.6339596
YISHUN,3 ROOM,64,794,268000,552.3556712,16087.87824,1286.442971
YISHUN,3 ROOM,73,802,262000,366.4914575,14635.79296,1094.493934
YISHUN,4 ROOM,92,1130,370000,1605.565542,15191.72236,710.4232646
YISHUN,4 ROOM,92,1130,385000,1605.565542,15191.72236,710.4232646
YISHUN,4 ROOM,92,1130,420000,1579.67004,15077.79157,730.2615685
YISHUN,4 ROOM,92,1130,410000,1605.565542,15191.72236,710.4232646
YISHUN,4 ROOM,92,1133,388000,1814.503647,15381.80965,979.6812147
YISHUN,4 ROOM,92,1106,625000,729.6345364,16006.07101,675.044807
YISHUN,4 ROOM,92,1133,368000,1753.86557,15307.43113,864.8583788
YISHUN,4 ROOM,104,806,330000,1671.774222,15381.78381,816.711973
YISHUN,4 ROOM,92,1124,377000,1527.02177,15457.39067,704.4890839
YISHUN,4 ROOM,92,1132,365000,1753.86557,15307.43113,864.8583788
YISHUN,4 ROOM,92,1106,540000,848.5784586,16013.18654,711.3761996
YISHUN,4 ROOM,92,1132,380000,1753.86557,15307.43113,864.8583788
YISHUN,4 ROOM,92,1106,540000,848.5784586,16013.18654,711.3761996
YISHUN,4 ROOM,92,1132,377000,1783.054299,15260.0603,870.9433411
YISHUN,4 ROOM,92,1132,4.00E+05,1783.054299,15260.0603,870.9433411
YISHUN,4 ROOM,92,1123,390000,1588.726092,15385.42116,721.8942616
YISHUN,4 ROOM,92,1106,543000,848.5784586,16013.18654,711.3761996
YISHUN,4 ROOM,92,1123,4.00E+05,1469.217906,15460.24012,640.0578472
YISHUN,4 ROOM,92,1132,385000,1783.054299,15260.0603,870.9433411
YISHUN,4 ROOM,104,769,348000,540.6375299,15791.08899,850.3232559
YISHUN,4 ROOM,84,781,320000,631.1699775,15791.69072,1014.405447
YISHUN,4 ROOM,84,786,295000,878.0146787,15545.25395,234.0538066
YISHUN,4 ROOM,104,793,375000,884.9809604,15383.73954,126.3312481
YISHUN,4 ROOM,84,793,330000,927.1702503,15254.10412,85.89350307
YISHUN,4 ROOM,93,752,312000,813.1034987,16356.41566,1649.692324
YISHUN,4 ROOM,104,771,320000,1216.186286,17370.23814,117.5417493
YISHUN,4 ROOM,104,805,295000,1491.314991,16176.02629,1221.676482
YISHUN,4 ROOM,108,806,325000,1505.746934,16098.17353,1175.05411
YISHUN,4 ROOM,84,791,320000,1311.453059,17486.69942,229.6755764
YISHUN,4 ROOM,104,807,340000,1533.297537,15922.42598,1067.264412
YISHUN,4 ROOM,103,805,333000,891.227506,17165.32798,791.1181154
YISHUN,4 ROOM,92,1131,380000,1028.860759,16750.95214,644.086811
YISHUN,4 ROOM,92,1131,425000,884.0287535,16556.3029,770.596115
YISHUN,4 ROOM,92,1131,437000,1043.946089,16660.12517,751.4412955
YISHUN,4 ROOM,92,1130,4.00E+05,1028.860759,16750.95214,644.086811
YISHUN,4 ROOM,92,1130,420000,1080.796292,16786.32061,643.9343438
YISHUN,4 ROOM,92,1130,435000,884.0287535,16556.3029,770.596115
YISHUN,4 ROOM,92,1130,380000,978.9184413,16548.55708,825.8055419
YISHUN,4 ROOM,92,1130,443588,1084.008632,16736.69128,699.776405
YISHUN,4 ROOM,92,1130,380000,937.190287,16608.15872,741.9900813
YISHUN,4 ROOM,93,1134,370000,1097.940885,16304.13244,1092.480481
YISHUN,4 ROOM,84,790,3.00E+05,750.9087489,16455.48372,828.080106
YISHUN,4 ROOM,103,803,330000,790.4651217,17043.88135,864.4611838
YISHUN,4 ROOM,105,882,378000,792.9581043,16488.2654,806.5409843
YISHUN,4 ROOM,84,789,368000,154.8750015,15024.17226,1111.475639
YISHUN,4 ROOM,104,808,365500,1136.807365,16153.19157,978.3350547
YISHUN,4 ROOM,84,766,3.00E+05,898.9948871,16866.8272,423.1164678
YISHUN,4 ROOM,84,801,305000,825.516273,16299.25086,992.1238309
YISHUN,4 ROOM,84,763,335000,898.9948871,16866.8272,423.1164678
YISHUN,4 ROOM,97,1092,425000,1279.79168,15457.43683,410.7334931
YISHUN,4 ROOM,108,882,365000,792.9581043,16488.2654,806.5409843
YISHUN,4 ROOM,92,1092,418000,1279.79168,15457.43683,410.7334931
YISHUN,4 ROOM,103,807,358000,905.1077869,16355.12666,979.7578025
YISHUN,4 ROOM,93,1133,436888,1060.541548,16345.1102,1061.567003
YISHUN,4 ROOM,105,763,350000,561.1628334,16721.75898,1078.35313
YISHUN,4 ROOM,93,759,330000,583.8032789,16704.04599,1132.469767
YISHUN,4 ROOM,84,769,3.00E+05,984.6695846,17197.88828,154.5486034
YISHUN,4 ROOM,103,784,340000,888.8162384,17046.81996,219.161446
YISHUN,4 ROOM,104,787,368000,942.8748014,17097.64869,164.6866254
YISHUN,4 ROOM,92,1132,452000,1095.817623,16422.10526,1012.329763
YISHUN,4 ROOM,92,1131,425000,1145.232127,16600.68993,879.9684559
YISHUN,4 ROOM,92,1132,375000,1239.497343,16554.45459,990.3723395
YISHUN,4 ROOM,92,1131,428000,1323.138809,16538.03461,1067.671108
YISHUN,4 ROOM,92,1132,405000,1323.138809,16538.03461,1067.671108
YISHUN,4 ROOM,92,1131,433000,1323.138809,16538.03461,1067.671108
YISHUN,4 ROOM,93,1104,360000,1301.622459,15165.18061,425.9329907
YISHUN,4 ROOM,92,1135,388888,1207.462845,14918.77804,521.3677202
YISHUN,4 ROOM,92,1135,411000,1200.076806,14986.16374,464.29693
YISHUN,4 ROOM,93,1135,390000,1328.129718,15036.42153,525.5966049
YISHUN,4 ROOM,93,1135,445000,1261.86315,15038.53586,470.7696387
YISHUN,4 ROOM,84,793,305000,727.431459,15460.37719,378.2575663
YISHUN,4 ROOM,84,779,308000,549.6197512,15349.45118,495.3322137
YISHUN,4 ROOM,84,792,310000,698.8964993,15125.15415,306.3960744
YISHUN,4 ROOM,84,770,305000,768.0430846,16022.93289,1420.322668
YISHUN,4 ROOM,84,794,270000,552.3556712,16087.87824,1286.442971
YISHUN,4 ROOM,89,794,355000,552.3556712,16087.87824,1286.442971
YISHUN,4 ROOM,84,785,318000,643.228042,15962.33763,1246.798832
YISHUN,4 ROOM,84,784,330000,367.0895164,16070.96457,1105.918075
YISHUN,4 ROOM,91,753,410000,219.7122127,16108.29426,1010.077567
YISHUN,4 ROOM,84,787,318000,478.8824588,15929.05247,1027.660751
YISHUN,4 ROOM,104,801,365000,533.6704751,14645.63561,850.9836344
YISHUN,4 ROOM,84,794,310000,478.7249418,14628.15684,924.2550448
YISHUN,4 ROOM,104,799,375000,449.4958321,14798.534,733.9592714
YISHUN,4 ROOM,84,801,318000,680.1424689,14545.81541,880.0350092
YISHUN,5 ROOM,112,1129,480000,1464.981148,15103.10307,610.6479414
YISHUN,5 ROOM,112,1129,5.00E+05,1464.981148,15103.10307,610.6479414
YISHUN,5 ROOM,112,1129,520000,1512.458209,15056.97544,676.8992822
YISHUN,5 ROOM,112,1129,490000,1512.458209,15056.97544,676.8992822
YISHUN,5 ROOM,112,1123,450000,1584.04159,15434.75046,752.7321985
YISHUN,5 ROOM,112,1123,480888,1558.231369,15500.70251,773.1567262
YISHUN,5 ROOM,112,1123,460000,1558.231369,15500.70251,773.1567262
